adname,cityname,location,name,type
海淀区,北京市,116.329179#39.90663,北京农商银行24小时自助银行(军博支行),金融保险服务;自动提款机;北京农商银行ATM
海淀区,北京市,116.370254#39.974524,北京益民利源平价超市,购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.35846#40.001762,中国农业大学东校区停车场,交通设施服务;停车场;专用停车场
海淀区,北京市,116.285434#39.958136,中国建设银行ATM,金融保险服务;自动提款机;中国建设银行ATM
海淀区,北京市,116.306816#39.977236,北京戴尔维修服务站(苏州街店),生活服务;维修站点;维修站点
海淀区,北京市,116.290831#40.042687,中关村软件园停车场(6号出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.322075#39.985359,中关村一街(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.297275#39.913224,中国电子工程设计院北京时空筑诚建筑设计有限公司,公司企业;公司;广告装饰
海淀区,北京市,116.350969#40.036042,第1佳大鸡排(永泰中路店),餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.308154#39.97184,中国保险与精算信息资料中心,科教文化服务;图书馆;图书馆
海淀区,北京市,116.361102#39.982608,医疗科室(五官科楼),室内设施;室内设施;室内设施
海淀区,北京市,116.20785#39.963916,香山艺墅12号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.32124#39.970255,鹿王(当代商城店),购物服务;服装鞋帽皮具店;品牌服装店
海淀区,北京市,116.33393#39.925302,51Testing软件测试网,公司企业;公司;网络科技
海淀区,北京市,116.35417#39.95541,菜鸟驿站(多客食品店100082011),生活服务;物流速递;物流速递
海淀区,北京市,116.333092#40.030524,五彩城猫山王,体育休闲服务;运动场馆;运动场所
海淀区,北京市,116.359343#39.979458,塔院四园社区,商务住宅;住宅区;住宅小区
海淀区,北京市,116.271035#39.944009,狮牌户外(金四季购物中心),购物服务;体育用品店;户外用品
海淀区,北京市,116.311365#40.028978,卡尼珠宝(华联商厦),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.316917#40.004982,北京市工程技术研究中心,科教文化服务;科研机构;科研机构
海淀区,北京市,116.311304#40.028915,收银台(华联商厦),室内设施;室内设施;室内设施
海淀区,北京市,116.296288#39.953019,公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.327127#39.991566,战龙新世界网吧,体育休闲服务;娱乐场所;网吧
海淀区,北京市,116.35079#40.061232,育新口腔,医疗保健服务;专科医院;口腔医院
海淀区,北京市,116.36091#40.038017,大昌商务中心停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.294684#39.972675,禾绿回转寿司(北京华联万柳购物中心),餐饮服务;外国餐厅;日本料理
海淀区,北京市,116.323786#39.978995,中关村923号楼-五单元,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.227567#39.948027,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
海淀区,北京市,116.311496#39.943676,北京晟泰勃科技有限公司,公司企业;公司;公司
海淀区,北京市,116.303642#39.908396,L'OREAL(翠微百货翠微店A座),购物服务;个人用品/化妆品店;其它个人用品店
海淀区,北京市,116.337601#39.946634,高梁桥斜街甲18号院2号楼-2单元,商务住宅;住宅区;住宅区
海淀区,北京市,116.244241#40.085017,通源物流园,生活服务;物流速递;物流速递
海淀区,北京市,116.231354#40.082318,颐丰庄园A区,商务住宅;住宅区;住宅区
海淀区,北京市,116.354491#39.981333,巫山烤鱼,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.217891#39.933506,佳美断桥铝塑钢门窗(田村路),购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.331623#40.043601,北京华控电子设备有限公司,公司企业;公司;机械电子
海淀区,北京市,116.324833#39.948102,柯达(湖北大厦西北),生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.315774#39.980314,北京雁栖湖生态发展示范区管委会,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.323676#39.96523,乐利成美味(华宇时尚购物中心),餐饮服务;中餐厅;中餐厅
海淀区,北京市,116.282545#39.89831,美的中央空调,购物服务;家电电子卖场;家电电子卖场
海淀区,北京市,116.222608#39.933416,石锅鱼老鸭汤,餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.274552#39.919511,优秀,生活服务;美容美发店;美容美发店
海淀区,北京市,116.270058#39.94343,诸子阶37号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.306849#39.984712,中关村创意产业联盟理事会,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
海淀区,北京市,116.346138#39.957941,99号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
海淀区,北京市,116.282238#39.944952,金龙大厦停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.271194#39.954094,国家电网汽车充电站(科委四季青),汽车服务;充电站;充电站
海淀区,北京市,116.351003#39.958377,中国福利彩票,生活服务;彩票彩券销售点;彩票彩券销售点
海淀区,北京市,116.307431#39.941058,昌运宫社区居委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
海淀区,北京市,116.348828#40.029268,龙岗路与G6京藏高速交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.347496#40.004344,北林大宿舍18号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.355951#39.953296,名创优品(枫蓝国际购物中心),购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.332989#39.955536,文化活动中心,体育休闲服务;休闲场所;休闲场所
海淀区,北京市,116.288302#40.041536,东馨园2号楼-三单元,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.33673#40.041981,北京玉竹汽车装饰有限公司,汽车服务;汽车养护/装饰;汽车养护
海淀区,北京市,116.3249#39.977543,中国科学院中关村东南小区927号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.323132#39.960399,天作国际中心(西2门),通行设施;临街院门;临街院正门
海淀区,北京市,116.301314#39.940675,福飘来美发,生活服务;美容美发店;美容美发店
海淀区,北京市,116.263023#39.91779,老北京门钉肉饼,餐饮服务;中餐厅;北京菜
海淀区,北京市,116.285792#39.935257,颐慧佳园B区停车场,交通设施服务;停车场;专用停车场
海淀区,北京市,116.313074#39.957311,重庆火锅(魏公村路),餐饮服务;中餐厅;火锅店
海淀区,北京市,116.274094#40.020626,北京益邻天天超市,购物服务;超级市场;超市
海淀区,北京市,116.306837#39.981405,杭州银行24小时自助银行(北京中关村支行),金融保险服务;自动提款机;自动提款机
海淀区,北京市,116.286057#39.958274,克拉斯家居(贵友大厦西),购物服务;家居建材市场;家具城
海淀区,北京市,116.31075#39.938133,中国国家画院美术馆,科教文化服务;美术馆;美术馆
海淀区,北京市,116.332252#40.041541,画框精品(安宁庄店),购物服务;专卖店;专营店
海淀区,北京市,116.218405#39.933162,校油泵增压器,汽车维修;汽车维修;汽车维修
海淀区,北京市,116.32476#40.050949,精剪烫染理发,生活服务;美容美发店;美容美发店
海淀区,北京市,116.29053#39.912451,万寿路8号社区,地名地址信息;普通地名;村庄级地名
海淀区,北京市,116.350835#40.000349,锐思特汽车酒店(学院路店),住宿服务;宾馆酒店;经济型连锁酒店
海淀区,北京市,116.308421#39.951439,中国青年政治学院就业中心报告厅,科教文化服务;会展中心;会展中心
海淀区,北京市,116.311084#40.02905,自动售货机(华联商厦),室内设施;室内设施;室内设施
海淀区,北京市,116.310173#40.038471,上地四街,地名地址信息;交通地名;道路名
海淀区,北京市,116.337369#39.97435,航勘社区居委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
海淀区,北京市,116.320817#39.898688,铁育快捷酒店,住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.33045#39.90622,北京铁路局-物资管理处,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.342654#40.029776,北京辉煌公寓(清河文苑店),住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.278514#39.920537,北京市建筑工程装饰公司,公司企业;公司;广告装饰
海淀区,北京市,116.27913#40.033991,社区便民服务商马连洼街道办事处,政府机构及社会团体;政府机关;乡镇级政府及事业单位
海淀区,北京市,116.252384#39.934307,旱河路与田村北路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.348537#40.02456,空调制冷家电维修,生活服务;维修站点;维修站点
海淀区,北京市,116.259198#39.916097,三北居委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
海淀区,北京市,116.273097#39.906301,北京范范酒店式公寓,住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.147754#40.081546,柳林路,地名地址信息;交通地名;道路名
海淀区,北京市,116.222809#39.932764,钻牌水泥(田村路),购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.297359#40.041737,果缤纷超市,购物服务;超级市场;超市
海淀区,北京市,116.282778#39.91737,绿城大酒店,住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.322601#39.971228,中国国际人才开发中心停车场,交通设施服务;停车场;公共停车场|交通设施服务;停车场;路边停车场
海淀区,北京市,116.314788#40.006871,西配殿,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.326954#40.049029,安宁庄东路6号院停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.323809#39.984165,巨视少儿国际美术馆,科教文化服务;美术馆;美术馆
海淀区,北京市,116.324439#39.966437,五月花美甲沙龙,生活服务;生活服务场所;生活服务场所
海淀区,北京市,116.377247#39.970318,江苏宿舍,商务住宅;住宅区;宿舍
海淀区,北京市,116.295085#39.973403,A-072(北京华联万柳购物中心),室内设施;室内设施;室内设施
海淀区,北京市,116.361635#39.982343,普通门诊5(五官科楼),室内设施;室内设施;室内设施
海淀区,北京市,116.148983#40.111002,前沙涧路与后沙涧路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.316355#39.924211,新兴晋味刀削面,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.331073#40.033946,中国人民保险车险销售点,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.277688#40.024688,奇正健康家园(圆明园西路3号院西北),医疗保健服务;医药保健销售店;医疗保健用品
海淀区,北京市,116.121124#40.063555,顺安超市,购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.311634#40.030454,蒸汽海鲜火锅烤肉自助,餐饮服务;中餐厅;中餐厅
海淀区,北京市,116.277088#40.020751,北京建设大学停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.365511#39.979058,哞哞小花牛鲜奶屋(花园路店),餐饮服务;冷饮店;冷饮店
海淀区,北京市,116.276848#40.028934,兴旺电器(中发百旺商城),购物服务;家电电子卖场;家电电子卖场
海淀区,北京市,116.356369#39.953037,迪信通(枫蓝国际购物中心),购物服务;家电电子卖场;手机销售
海淀区,北京市,116.348298#39.993078,中国地质大学(北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.338025#40.037718,晨光文具(清河赛乐店),购物服务;文化用品店;文化用品店
海淀区,北京市,116.329902#39.962832,科技综合楼,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.315401#39.98216,戴尔电脑专卖店,购物服务;家电电子卖场;数码电子
海淀区,北京市,116.328194#39.921712,阜外医院宿舍,商务住宅;住宅区;宿舍
海淀区,北京市,116.323958#40.002859,清华大学科学馆,科教文化服务;学校;高等院校
海淀区,北京市,116.311522#39.978208,西4-55法庭,政府机构及社会团体;公检法机构;法院
海淀区,北京市,116.269911#40.060686,中关村公园(土井东路),风景名胜;公园广场;公园
海淀区,北京市,116.352764#39.98022,教授办公室(新主楼),室内设施;室内设施;室内设施
海淀区,北京市,116.333646#40.030434,青兰工舍(华润·五彩城东区),购物服务;专卖店;专营店
海淀区,北京市,116.364845#39.976871,北京一刺(牡丹园店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.305577#39.965453,绿色洗衣店(小南庄分店),生活服务;洗衣店;洗衣店
海淀区,北京市,116.367795#39.969366,云投旺世融资租赁有限公司,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.367503#39.977249,周大生(翠微百货),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.361135#40.001498,怡瑞造型(农大店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.371171#39.999413,盛宏达商品城停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.278791#39.909876,Marmot土拨鼠户外装备(五棵松华熙LIVE店),购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.264811#40.022502,三〇九医院核医学科,医疗保健服务;综合医院;三级甲等医院
海淀区,北京市,116.356622#39.953182,客梯(枫蓝国际购物中心),室内设施;室内设施;室内设施
海淀区,北京市,116.348866#40.037853,北京信息科技大学清河小营校区留学生公寓,商务住宅;住宅区;宿舍
海淀区,北京市,116.188611#40.045963,北京市一零一中学温泉校区,科教文化服务;学校;中学
海淀区,北京市,116.279882#39.953323,源茶艺,餐饮服务;茶艺馆;茶艺馆
海淀区,北京市,116.316748#39.90225,羊坊店西路,地名地址信息;交通地名;道路名
海淀区,北京市,116.311489#39.959993,杰士迈正装(北理店),购物服务;服装鞋帽皮具店;品牌服装店
海淀区,北京市,116.290905#39.996062,颐东苑中直机关医院,医疗保健服务;综合医院;综合医院
海淀区,北京市,116.30559#39.981437,中原地产(绿创大厦南),生活服务;中介机构;中介机构
海淀区,北京市,116.276836#40.029162,扶梯(中发百旺商城),室内设施;室内设施;室内设施
海淀区,北京市,116.28795#39.958203,神州数码智慧生活馆,购物服务;家电电子卖场;家电电子卖场
海淀区,北京市,116.305626#39.981654,荣昌洗衣(苏州街超市发店),生活服务;洗衣店;洗衣店
海淀区,北京市,116.253382#39.92889,北京建工六建集团(玉泉路),公司企业;公司;建筑公司
海淀区,北京市,116.341564#39.9644,办公椅(华杰大厦),室内设施;室内设施;室内设施
海淀区,北京市,116.257386#39.948132,东北快餐(鹏奥西北),餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.318425#39.900145,首都医科大学附属北京世纪坛医院临检中心特检室,医疗保健服务;综合医院;三级甲等医院
海淀区,北京市,116.248001#40.004513,中国林业科学研究院1号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.278634#39.920613,北京恒信达汽修厂,汽车维修;汽车维修;汽车维修
海淀区,北京市,116.303649#39.94892,车道沟东路1号,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.26114#39.929,北京市海淀区永定路乙1号,地名地址信息;门牌信息;道路门牌
海淀区,北京市,116.300112#39.939097,双紫小区31号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.31082#39.902092,优能中学教育,科教文化服务;培训机构;培训机构
海淀区,北京市,116.324066#40.034781,颖兴恒业停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.279505#39.90049,美甲店(上品折扣五棵松店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.292442#40.034409,东北旺中路南口(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.232484#39.990217,公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.241594#39.985361,健壹景园,住宿服务;宾馆酒店;五星级宾馆
海淀区,北京市,116.376524#39.969347,电信宿舍,商务住宅;住宅区;宿舍
海淀区,北京市,116.279831#39.924754,老街火锅(阜成路店),餐饮服务;中餐厅;火锅店
海淀区,北京市,116.088534#40.115312,北京凤凰岭自然风景公园-峰恋石,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.368507#40.060271,二十一世纪大厦(建材城东路),商务住宅;楼宇;商务写字楼
海淀区,北京市,116.277155#40.030363,马连洼街道社区菜篮子配送中心,购物服务;综合市场;蔬菜市场
海淀区,北京市,116.215052#40.09964,串串香烧烤,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.343868#40.04006,依一精致儿童摄影,生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.32352#39.984288,停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.26825#39.924731,宁乡县政府驻北京办,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.2344#39.950406,万科五金建材仓储批发,购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.292994#39.946978,嘉豪国际中心停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.333185#40.006434,清华大学维学馆(A号门),通行设施;建筑物门;建筑物门
海淀区,北京市,116.322524#39.900131,光耀东方广场停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.312975#39.986362,兰州牛肉拉面(海淀路),餐饮服务;中餐厅;清真菜馆
海淀区,北京市,116.273881#39.953119,西四环北路65号楼,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.254615#39.950355,老曹黑白铁加工,购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.347475#39.973763,酒便利(太月园配送服务站),购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.276048#39.919718,军旅食府(金沟河店),餐饮服务;中餐厅;四川菜(川菜)
海淀区,北京市,116.288657#39.909694,农通公寓(万寿路西街),住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.241325#39.933823,嘉洋钟表店,购物服务;专卖店;专营店
海淀区,北京市,116.280902#39.948113,北京新兴曙光科贸有限公司,公司企业;公司;商业贸易
海淀区,北京市,116.306643#39.977585,北京雷神笔记本维修中心,生活服务;维修站点;维修站点
海淀区,北京市,116.322187#39.902398,顶点内衣,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
海淀区,北京市,116.337134#39.898081,芳芳理发(莲花池东路辅路),生活服务;美容美发店;美容美发店
海淀区,北京市,116.325989#39.963434,中监所社区,地名地址信息;普通地名;村庄级地名
海淀区,北京市,116.258432#39.974037,北京金石慈善基金会,政府机构及社会团体;社会团体;慈善机构
海淀区,北京市,116.33636#40.03067,小吊梨汤(华润五彩城购物中心店),餐饮服务;中餐厅;北京菜
海淀区,北京市,116.331328#39.902717,会城门社区(南门),通行设施;临街院门;临街院正门
海淀区,北京市,116.22252#39.930265,伊人秀减肥生活馆,生活服务;美容美发店;美容美发店
海淀区,北京市,116.363481#39.959214,学子超市(立身路),购物服务;超级市场;超市
海淀区,北京市,116.306899#40.036992,I米粟餐厅(上地嘉华店),餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.332339#39.950569,栗客多,购物服务;综合市场;果品市场
海淀区,北京市,116.295457#39.900765,渝辣妹巫山烤鱼,餐饮服务;中餐厅;四川菜(川菜)
海淀区,北京市,116.289391#39.958357,红都(世纪金源购物中心东区),购物服务;服装鞋帽皮具店;品牌服装店|室内设施;室内设施;室内设施
海淀区,北京市,116.321783#39.973215,口口香(双榆树店),餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.339373#40.035405,清河小营五彩城游泳健身中心,体育休闲服务;运动场馆;游泳馆
海淀区,北京市,116.354205#40.041422,尚诚置地(后屯路),生活服务;中介机构;中介机构
海淀区,北京市,116.32783#40.04772,西域美食中国兰州牛肉拉面,餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.343799#40.00224,北京林业大学生物楼,科教文化服务;学校;学校
海淀区,北京市,116.248856#39.965054,天香颐中里-东区1号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.264695#40.005679,非正宗九九鸭,餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.307065#39.919522,中央电视塔-中华正气龙,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.332526#39.951485,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
海淀区,北京市,116.30801#39.909029,快乐屋(北京城乡华懋商厦),购物服务;服装鞋帽皮具店;品牌服装店
海淀区,北京市,116.265011#39.928017,雅世合金公寓7号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.166106#40.051539,中国邮政储蓄银行(温泉支行),金融保险服务;银行;中国邮政储蓄银行
海淀区,北京市,116.21504#40.099615,串串香烧烤,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.297327#40.044325,黑马程序员,科教文化服务;培训机构;培训机构
海淀区,北京市,116.343718#40.000993,捷玛特便利店,购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.264369#39.904251,我爱我家(永定路店),生活服务;中介机构;中介机构
海淀区,北京市,116.322283#39.983652,中国建筑第三工程局,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
海淀区,北京市,116.231088#39.926069,北京天天利友商贸有限责任公司,购物服务;超级市场;超市
海淀区,北京市,116.317415#39.954177,湖南码头毛家菜,餐饮服务;中餐厅;湖南菜(湘菜)
海淀区,北京市,116.358187#39.948306,麒麟汽车租赁有限公司(联慧路),汽车服务;汽车租赁;汽车租赁
海淀区,北京市,116.273941#39.946716,杏石口路与紫竹院路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.350065#39.94377,北京三角传媒文化发展有限公司,科教文化服务;传媒机构;传媒机构
海淀区,北京市,116.375322#39.968372,中国邮政北太平庄邮政支局停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.370266#39.979883,长青路103号院66号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.296171#40.04045,安居公寓(唐家岭路),住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.348078#39.955462,北京交通大学学苑学生公寓(西北门),通行设施;临街院门;临街院门
海淀区,北京市,116.219349#39.981841,团城路与清琴路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.308941#39.975619,海淀南路,地名地址信息;交通地名;道路名
海淀区,北京市,116.356983#40.008729,农大小区北区停车场,交通设施服务;停车场;专用停车场
海淀区,北京市,116.277871#39.979589,小毛驴市民农园,公司企业;农林牧渔基地;其它农林牧渔基地
海淀区,北京市,116.311601#39.977424,北京自如酒店式公寓(中关村店),住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.27899#39.931311,铜雀台金丝楠文化体验馆,科教文化服务;科教文化场所;科教文化场所
海淀区,北京市,116.318225#39.953093,张亮麻辣烫(民族大学店),餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.273501#39.950142,中关村人才发展中心-北区,生活服务;人才市场;人才市场
海淀区,北京市,116.332441#40.048881,北京盛德宝汽车服务有限公司,汽车维修;汽车维修;汽车维修
海淀区,北京市,116.362164#39.9537,北京师范大学第三附属中学(南校区),科教文化服务;学校;中学
海淀区,北京市,116.303955#40.034634,马连洼北路东口(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.29667#39.94463,车道沟南里19号院4号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.370578#39.980921,花园东路14号院,商务住宅;住宅区;住宅小区
海淀区,北京市,116.33901#40.029441,清河华联超市,购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.283008#40.073521,停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.344587#40.017889,八家嘉园(北门),通行设施;临街院门;临街院门
海淀区,北京市,116.335159#39.974113,金谷园(南门),通行设施;临街院门;临街院正门
海淀区,北京市,116.311699#39.997479,北京大学中国语言文学系,科教文化服务;学校;高等院校
海淀区,北京市,116.278874#40.066634,停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.280842#39.932111,四海消防,购物服务;专卖店;专营店
海淀区,北京市,116.324229#39.961798,达内数字艺术学院,科教文化服务;培训机构;培训机构
海淀区,北京市,116.357172#39.946529,金晖总部大厦,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.321621#39.985193,中关村34号楼-三单元,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.311628#39.942811,广源大厦停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.305815#39.908498,花语视觉摄影馆,生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.342556#39.976206,北太平庄派出所巡逻警务站,政府机构及社会团体;公检法机构;社会治安机构
海淀区,北京市,116.279606#40.023465,中国农业大学西校区西院18号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.289208#40.034349,烟酒百货超市,购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.288905#40.034426,烧鸽子东北菜(马连洼店),餐饮服务;中餐厅;东北菜
海淀区,北京市,116.252119#40.046342,公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.259717#39.922944,来伊份(玉海园店),购物服务;专卖店;专营店
海淀区,北京市,116.315547#39.9206,北京市玉渊潭公园管理处,公司企业;公司;公司
海淀区,北京市,116.367401#39.961524,北京师范大学教学行为研究所,科教文化服务;科研机构;科研机构
海淀区,北京市,116.32528#40.027784,顺事嘉业物业公司三区停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.253646#39.936118,公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.314823#39.939413,三虎桥5号院(南门),通行设施;临街院门;临街院正门
海淀区,北京市,116.334548#39.98447,北京中联乐程国际旅行社,生活服务;旅行社;旅行社
海淀区,北京市,116.374166#39.972779,噢啦Baby,生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.272451#40.069269,西北旺镇唐家岭村委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
海淀区,北京市,116.359089#39.997297,中国石油勘探院技术培训中心招待所,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.288206#39.949785,北京鸿运利佳装饰有限公司,公司企业;公司;广告装饰
海淀区,北京市,116.232191#40.074976,永腾北路,地名地址信息;交通地名;道路名
海淀区,北京市,116.326325#39.966524,iwash专业家居洗护(双安商场),生活服务;洗衣店;洗衣店
海淀区,北京市,116.333601#39.992339,汉友通国际教育,科教文化服务;培训机构;培训机构
海淀区,北京市,116.304006#39.977277,博美超市(维亚大厦西),购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.309053#39.904432,北京顺泰公寓,住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.139778#40.064657,周家巷村观光采摘园,体育休闲服务;休闲场所;采摘园
海淀区,北京市,116.302149#39.927831,广东公馆,商务住宅;商务住宅相关;商务住宅相关
海淀区,北京市,116.185881#40.113977,上庄小林垂钓园,体育休闲服务;体育休闲服务场所;体育休闲服务场所
海淀区,北京市,116.262603#40.003251,玉泉山出口(S50北五环西南向),地名地址信息;交通地名;城市快速路出口
海淀区,北京市,116.30196#39.912732,禧媛医疗美容门诊,医疗保健服务;诊所;诊所
海淀区,北京市,116.256389#39.972868,停车场(闵航路15号院北),交通设施服务;停车场;公共停车场
海淀区,北京市,116.26114#39.91786,好嫂子(玉海园店),餐饮服务;中餐厅;中餐厅
海淀区,北京市,116.167563#40.057318,立新幼儿园(环保园分园),科教文化服务;学校;幼儿园
海淀区,北京市,116.304582#39.984251,北京金茂公寓(左岸工社店),住宿服务;住宿服务相关;住宿服务相关
海淀区,北京市,116.302306#39.974361,艾丽华咖啡厅,餐饮服务;咖啡厅;咖啡厅
海淀区,北京市,116.365899#39.993968,东信力博科技,公司企业;公司企业;公司企业
海淀区,北京市,116.30458#39.937114,云溪28号足道热石SPA养生经络,生活服务;洗浴推拿场所;洗浴推拿场所
海淀区,北京市,116.252449#39.92931,虾饭先生(田村店),餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.326556#39.981013,科裕恒达装饰有限公司,公司企业;公司;广告装饰
海淀区,北京市,116.276641#39.922149,晓月.自然语林,购物服务;家居建材市场;家具城
海淀区,北京市,116.158634#40.077646,停车场(苏家坨镇人民代表大会东南),交通设施服务;停车场;路边停车场
海淀区,北京市,116.350792#39.96972,海淀区蓟门里幼儿园,科教文化服务;学校;幼儿园
海淀区,北京市,116.276404#39.913828,楼梯(蓝色港湾购物中心北区),室内设施;室内设施;室内设施
海淀区,北京市,116.330584#39.995715,清华大学继续教育学院同学俱乐部,科教文化服务;学校;高等院校
海淀区,北京市,116.280393#39.966201,烟酒超市,购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.246585#39.951802,公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.309909#39.9827,公共厕所(装修中),公共设施;公共厕所;公共厕所
