Unnamed: 0,adname,cityname,location,name,type
32000,历下区,济南市,117.030541#36.664963,世茂国际广场东座(南三十五门),通行设施;建筑物门;建筑物门
32001,历下区,济南市,117.035974#36.648024,山东省旅游发展委员会,政府机构及社会团体;政府机关;省直辖市级政府及事业单位
32002,历下区,济南市,117.033179#36.679115,菜市新村28号楼(西门),通行设施;临街院门;临街院门
32003,历下区,济南市,117.023809#36.663698,找茶(济南恒隆广场东翼),餐饮服务;冷饮店;冷饮店
32004,历下区,济南市,117.01657#36.661698,趵突泉-李清照纪念堂,风景名胜;风景名胜;风景名胜
32005,历下区,济南市,117.05065#36.656381,文东书店,购物服务;专卖店;书店
32006,历下区,济南市,117.123731#36.681729,你的世界(丁豪广场店),购物服务;购物相关场所;购物相关场所
32007,历下区,济南市,117.037248#36.649252,兴业商务写字楼(西门),通行设施;建筑物门;建筑物正门
32008,历下区,济南市,117.066746#36.660362,停车场(济钢冶金机械厂二宿舍西),交通设施服务;停车场;公共停车场|交通设施服务;停车场;路边停车场
32009,历下区,济南市,117.023436#36.670931,庠门里6号楼,地名地址信息;门牌信息;楼栋号
32010,历下区,济南市,117.042118#36.656916,红色写字楼,商务住宅;楼宇;商务写字楼
32011,历下区,济南市,117.079482#36.665838,好兆头搬家,生活服务;生活服务场所;生活服务场所
32012,历下区,济南市,117.124344#36.651619,帅歌集团帅歌共享经济有限公司,公司企业;公司;公司
32013,历下区,济南市,117.116394#36.694791,花园东路,地名地址信息;交通地名;道路名
32014,历下区,济南市,117.137241#36.662386,金域国际副食品市场,购物服务;综合市场;农副产品市场
32015,历下区,济南市,117.049289#36.661555,板面烟酒,购物服务;专卖店;专营店
32016,历下区,济南市,117.145547#36.675967,同科创业咖啡,餐饮服务;咖啡厅;咖啡厅
32017,历下区,济南市,117.12847#36.68607,阿香婆欢乐火锅(高新万达广场店),餐饮服务;中餐厅;火锅店
32018,历下区,济南市,117.021105#36.655797,顺发超市,购物服务;超级市场;超市
32019,历下区,济南市,117.131834#36.694905,专业理发,生活服务;美容美发店;美容美发店
32020,历下区,济南市,117.034346#36.672462,明湖小区东区1区,商务住宅;住宅区;住宅小区
32021,历下区,济南市,117.150034#36.667962,上恩栗子,购物服务;综合市场;果品市场
32022,历下区,济南市,117.036932#36.665756,济南市历下区残疾人服务中心(西南门),通行设施;临街院门;临街院门
32023,历下区,济南市,117.113868#36.682239,海信贤文世家(建设中),商务住宅;住宅区;住宅小区
32024,历下区,济南市,117.14571#36.677474,济南途云网络科技有限公司,公司企业;公司;公司
32025,历下区,济南市,117.03611#36.676048,历下城建开发公司-高新财务,公司企业;公司企业;公司企业
32026,历下区,济南市,117.04503#36.662537,想想Cafe&Bar,餐饮服务;咖啡厅;咖啡厅
32027,历下区,济南市,117.093044#36.663581,现代逸城2号楼,地名地址信息;门牌信息;楼栋号
32028,历下区,济南市,117.049054#36.662068,黑奇士韩国美发沙龙,生活服务;美容美发店;美容美发店
32032,历下区,济南市,117.087576#36.673824,茂岭山北路停车场(出入口),交通设施服务;停车场;停车场出入口
32033,历下区,济南市,117.054569#36.657909,遇见未莱俱乐部,体育休闲服务;体育休闲服务场所;体育休闲服务场所
32034,历下区,济南市,117.09421#36.655885,果然美鲜果配送中心,购物服务;超级市场;超市
32035,历下区,济南市,117.079575#36.654506,历下为民诊所,医疗保健服务;诊所;诊所
32036,历下区,济南市,117.103729#36.703754,奥体西路与杨柳路交叉口,地名地址信息;交通地名;路口名
32037,历下区,济南市,117.061623#36.662215,恋上窝窝鲜炖燕窝坊,医疗保健服务;医疗保健服务场所;医疗保健服务场所
32038,历下区,济南市,117.123552#36.640003,古韵瑜伽,体育休闲服务;运动场馆;健身中心
32039,历下区,济南市,117.0385#36.666573,济南盛魁健康科技有限公司,公司企业;公司;公司
32040,历下区,济南市,117.043721#36.670117,汉庭酒店(济南历山路店),住宿服务;宾馆酒店;经济型连锁酒店
32041,历下区,济南市,117.131618#36.688769,菜鸟驿站济南高新万达华府店(立盛超市),商务住宅;商务住宅相关;商务住宅相关
32043,历下区,济南市,117.018155#36.665516,招商办公室,政府机构及社会团体;政府机关;政府机关相关
32044,历下区,济南市,117.043951#36.678329,印象发型工作室,生活服务;美容美发店;美容美发店
32045,历下区,济南市,117.024739#36.663403,CoCo都可(济南恒隆广场东翼),餐饮服务;冷饮店;冷饮店
32046,历下区,济南市,117.07549#36.654592,中润世纪广场-无障碍洗手间,公共设施;公共厕所;公共厕所
32047,历下区,济南市,117.036726#36.665082,解放路街道人力资源和社会保障服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位
32048,历下区,济南市,117.119454#36.659433,柳康路与经十路交叉口,地名地址信息;交通地名;路口名
32049,历下区,济南市,117.031169#36.659345,万家烟酒商店,购物服务;便民商店/便利店;便民商店/便利店
32051,历下区,济南市,117.025825#36.657236,乐学堂托管,科教文化服务;培训机构;培训机构
32052,历下区,济南市,117.014044#36.651878,一心阁,餐饮服务;茶艺馆;茶艺馆
32053,历下区,济南市,117.093384#36.640198,山水庭院,商务住宅;住宅区;住宅小区
32054,历下区,济南市,117.092589#36.657179,舒意源酒水,购物服务;专卖店;烟酒专卖店
32055,历下区,济南市,117.102887#36.678824,丁家庄50号楼,地名地址信息;门牌信息;楼栋号
32056,历下区,济南市,117.037539#36.654718,宫廷糕点,餐饮服务;糕饼店;糕饼店
32057,历下区,济南市,117.121562#36.629699,57健身俱乐部,体育休闲服务;运动场馆;健身中心
32058,历下区,济南市,117.082467#36.665294,茂岭花园酒店(西南门),通行设施;临街院门;临街院门
32059,历下区,济南市,117.086884#36.672073,阳光花室,购物服务;专卖店;专营店
32060,历下区,济南市,117.066167#36.658222,历下东岳诊所,医疗保健服务;诊所;诊所
32061,历下区,济南市,117.03702#36.665682,历下区残疾人用品用具供应站,医疗保健服务;医药保健销售店;医疗保健用品
32062,历下区,济南市,117.126417#36.686631,盛世花苑停车场(出口),交通设施服务;停车场;停车场出口
32063,历下区,济南市,117.050134#36.680452,华祥商务宾馆,住宿服务;宾馆酒店;宾馆酒店
32064,历下区,济南市,117.025466#36.658771,正觉寺小区一区14号楼,地名地址信息;门牌信息;楼栋号
32065,历下区,济南市,117.025172#36.654261,康洁洗衣(青年东路店),生活服务;洗衣店;洗衣店
32066,历下区,济南市,117.037326#36.672482,炫雅金记烧烤海鲜城(山大南路店),餐饮服务;中餐厅;特色/地方风味餐厅
32067,历下区,济南市,117.059055#36.65568,餐厅超市,购物服务;超级市场;超市
32068,历下区,济南市,117.032033#36.659879,山东世贸中心银座美术馆,科教文化服务;科教文化场所;科教文化场所
32069,历下区,济南市,117.028499#36.664241,世茂国际广场西座(西三门),通行设施;建筑物门;建筑物门
32070,历下区,济南市,117.055019#36.675835,新易泰物流有限公司(利农庄路),生活服务;物流速递;物流速递
32071,历下区,济南市,117.097394#36.682922,众旺五金建材(化纤厂路),购物服务;家居建材市场;建材五金市场
32072,历下区,济南市,117.096959#36.679062,千机网·品胜配送站(济南历下化纤店),购物服务;家电电子卖场;家电电子卖场
32073,历下区,济南市,117.134579#36.686912,秦三泡陕西名吃,餐饮服务;中餐厅;中餐厅
32074,历下区,济南市,117.074474#36.642883,智慧人生品味舍得,购物服务;专卖店;专营店
32075,历下区,济南市,117.026148#36.656411,小鸭电器集团家电商场(朝山街店),购物服务;家电电子卖场;家电电子卖场
32076,历下区,济南市,117.041811#36.6676,水务集团检修中心,生活服务;生活服务场所;生活服务场所
32077,历下区,济南市,117.043543#36.678494,济南颐淼生物科技有限公司,公司企业;公司;公司
32078,历下区,济南市,117.13195#36.694607,山东安邦房地产经纪有限公司(第五十三分公司),公司企业;公司;公司
32079,历下区,济南市,117.106811#36.686626,万科翡翠公园,商务住宅;住宅区;住宅小区
32080,历下区,济南市,117.035685#36.673331,一品映画摄影,生活服务;摄影冲印店;摄影冲印
32081,历下区,济南市,117.017611#36.671165,楼梯(明湖湾),室内设施;室内设施;室内设施
32082,历下区,济南市,117.053962#36.682647,济南天信至家公寓,住宿服务;住宿服务相关;住宿服务相关
32083,历下区,济南市,117.076837#36.637293,旅游路与荆山东路交叉口,地名地址信息;交通地名;路口名
32084,历下区,济南市,117.066889#36.654667,光大干洗,生活服务;洗衣店;洗衣店
32085,历下区,济南市,117.052553#36.682849,历园新村,商务住宅;住宅区;住宅小区
32086,历下区,济南市,117.070028#36.654611,中建文化广场(北门),通行设施;建筑物门;建筑物门
32087,历下区,济南市,117.028125#36.658281,文苑学习用品办公用品,购物服务;文化用品店;文化用品店
32088,历下区,济南市,117.091835#36.681474,亚洲东方舞教练基地山东学院,科教文化服务;学校;高等院校
32089,历下区,济南市,117.039297#36.651203,山东师范大学运动员公寓,商务住宅;住宅区;宿舍
32090,历下区,济南市,117.037519#36.680815,鑫曹记米线(大明湖店),餐饮服务;中餐厅;四川菜(川菜)
32091,历下区,济南市,117.0681#36.656519,金致臻健康养生会所,生活服务;美容美发店;美容美发店
32092,历下区,济南市,117.066501#36.665952,嘿!重庆小面(解放路店),餐饮服务;中餐厅;四川菜(川菜)
32093,历下区,济南市,117.033266#36.657086,棋盘小区2区(西1门),通行设施;临街院门;临街院门
32094,历下区,济南市,117.050771#36.646813,锦江之星旅馆,住宿服务;旅馆招待所;旅馆招待所
32095,历下区,济南市,117.027568#36.668886,圆通速递(县西巷),生活服务;物流速递;物流速递
32096,历下区,济南市,117.088189#36.682636,毛小孩宠物,购物服务;购物相关场所;购物相关场所
32097,历下区,济南市,117.056171#36.661936,山东碧通通信技术有限公司,公司企业;公司;公司
32098,历下区,济南市,117.044752#36.655228,夏波蒂土地摩,餐饮服务;中餐厅;特色/地方风味餐厅
32099,历下区,济南市,117.0373#36.653606,艺彩画舫,科教文化服务;培训机构;培训机构
32100,历下区,济南市,117.016236#36.654132,山东省辅助生殖与优生工程技术研究中心,科教文化服务;科研机构;科研机构
32101,历下区,济南市,117.048897#36.640106,淘衣宝地,购物服务;服装鞋帽皮具店;品牌服装店
32102,历下区,济南市,117.031027#36.653321,通力电梯,公司企业;公司企业;公司企业
32103,历下区,济南市,117.046949#36.653731,考拉短租公寓(万豪店),住宿服务;住宿服务相关;住宿服务相关
32105,历下区,济南市,117.034503#36.667289,道慈堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所
32106,历下区,济南市,117.042691#36.675296,彩霞烟酒店,购物服务;专卖店;烟酒专卖店
32107,历下区,济南市,117.039002#36.673667,亿客塑料,购物服务;家居建材市场;家居建材市场
32108,历下区,济南市,117.093452#36.688538,艾捷广告,公司企业;公司;公司
32109,历下区,济南市,117.12005#36.643164,老石沟路与龙鼎大道交叉口,地名地址信息;交通地名;路口名
32110,历下区,济南市,117.043834#36.654744,榴莲蜜烤(文化东路店),餐饮服务;餐饮相关场所;餐饮相关
32111,历下区,济南市,117.129731#36.680153,山东华光光电子有限公司,公司企业;公司;机械电子
32112,历下区,济南市,117.089596#36.683878,长岛海鲜(汇隆广场店),餐饮服务;中餐厅;海鲜酒楼
32113,历下区,济南市,117.043293#36.666591,立健大药房(解放桥店),医疗保健服务;医药保健销售店;药房
32114,历下区,济南市,117.092222#36.690631,书香源托教(农干院路),科教文化服务;培训机构;培训机构
32115,历下区,济南市,117.066957#36.664479,四季鲜蔬菜(甸新北路),购物服务;综合市场;蔬菜市场
32116,历下区,济南市,117.150989#36.694689,竹高五金,购物服务;家居建材市场;建材五金市场
32117,历下区,济南市,117.127994#36.699939,盛海湾洗浴,生活服务;洗浴推拿场所;洗浴推拿场所
32118,历下区,济南市,117.045893#36.683628,桃色24小时自助成人用品(商业学院店),医疗保健服务;医药保健销售店;医疗保健用品
32119,历下区,济南市,117.022682#36.66422,恒隆广场-西翼(西入口),通行设施;通行设施;通行设施
32120,历下区,济南市,117.062477#36.661833,如意菜馆(燕子山小区东路),餐饮服务;中餐厅;中餐厅
32121,历下区,济南市,117.083926#36.645067,陈十亿御品盖浇饭,餐饮服务;快餐厅;快餐厅
32122,历下区,济南市,117.031469#36.667856,明湖小区东区4区(东3门),通行设施;临街院门;临街院门
32123,历下区,济南市,117.02313#36.666389,泉城烤薯(芙蓉街门店),餐饮服务;快餐厅;快餐厅
32124,历下区,济南市,117.129028#36.667939,山东省党员干部现代远程教育中心(东北门),通行设施;临街院门;临街院门
32125,历下区,济南市,117.122894#36.688976,丰巢快递柜子,生活服务;物流速递;物流速递
32126,历下区,济南市,117.136036#36.69654,山东迅销电子商务有限公司,公司企业;公司;公司
32127,历下区,济南市,117.050608#36.68197,清真兰州牛肉面(洪楼店),餐饮服务;中餐厅;清真菜馆
32128,历下区,济南市,117.120323#36.687033,世通·新生活家园1区,商务住宅;住宅区;住宅区
32130,历下区,济南市,117.02528#36.640248,国家数字化学习资源中心山东中心,科教文化服务;科教文化场所;科教文化场所
32131,历下区,济南市,117.132441#36.693443,白鹭郡一区2号楼,地名地址信息;地名地址信息;地名地址信息
32132,历下区,济南市,117.025223#36.659826,百花停车场,交通设施服务;停车场;公共停车场
32133,历下区,济南市,117.093011#36.685317,金德利民快餐(华能路店),餐饮服务;中餐厅;中餐厅
32134,历下区,济南市,117.066994#36.656963,振东文具店,购物服务;文化用品店;文化用品店
32135,历下区,济南市,117.075656#36.653631,女洗手间,公共设施;公共厕所;公共厕所
32136,历下区,济南市,117.065496#36.655461,山东大学甸柳宿舍,商务住宅;住宅区;宿舍
32137,历下区,济南市,117.040106#36.661425,珍祥烧烤(五味居店),餐饮服务;中餐厅;特色/地方风味餐厅
32138,历下区,济南市,117.02664#36.66432,汇和手机卖场,购物服务;家电电子卖场;数码电子
32139,历下区,济南市,117.040208#36.651139,山东师范大学音乐学院(西门),通行设施;建筑物门;建筑物门
32140,历下区,济南市,117.061511#36.6543,芙月造型(燕文东路),生活服务;美容美发店;美容美发店
32141,历下区,济南市,117.121531#36.686724,中华足疗,生活服务;洗浴推拿场所;洗浴推拿场所
32142,历下区,济南市,117.119301#36.693428,葫芦韵艺术学校(高新校区),科教文化服务;学校;职业技术学校
32143,历下区,济南市,117.136242#36.651533,沙县小吃(奥龙观邸店),餐饮服务;中餐厅;特色/地方风味餐厅
32144,历下区,济南市,117.028272#36.652189,中国联通(校园营业厅),生活服务;电讯营业厅;中国联通营业厅
32145,历下区,济南市,117.046678#36.654723,24小时蛋糕,餐饮服务;糕饼店;糕饼店
32146,历下区,济南市,117.025478#36.670637,友爱铅笔,公司企业;公司;公司
32147,历下区,济南市,117.142511#36.70027,祥泰新河湾地下停车场(出口),交通设施服务;停车场;停车场出口
32150,历下区,济南市,117.110602#36.660843,经东奥龙大酒店,住宿服务;宾馆酒店;宾馆酒店
32151,历下区,济南市,117.045048#36.653447,美石记石锅拌饭,餐饮服务;中餐厅;火锅店
32152,历下区,济南市,117.053303#36.675669,森山老坛酸菜鱼,餐饮服务;中餐厅;中餐厅
32153,历下区,济南市,117.050601#36.675419,领航教育,科教文化服务;培训机构;培训机构
32154,历下区,济南市,117.124357#36.677341,天辰路与崇华路交叉口,地名地址信息;交通地名;路口名
32155,历下区,济南市,117.07189#36.666126,凯尔速修,生活服务;维修站点;维修站点
32156,历下区,济南市,117.115989#36.685647,富奥汽车用品装具,汽车服务;汽车服务相关;汽车服务相关
32157,历下区,济南市,117.088619#36.656836,鑫旺批发超市(姚家南路),购物服务;便民商店/便利店;便民商店/便利店
32159,历下区,济南市,117.131146#36.686629,幸福365(高新万达店),餐饮服务;糕饼店;糕饼店
32160,历下区,济南市,117.12396#36.6882,盛世华城家家悦美甲美容养生,生活服务;美容美发店;美容美发店
32161,历下区,济南市,117.084628#36.645872,尚·足行天下养生会馆,生活服务;洗浴推拿场所;洗浴推拿场所
32162,历下区,济南市,117.035605#36.660544,良友富临大酒店地上停车场(2出口),交通设施服务;停车场;停车场出口
32163,历下区,济南市,117.07554#36.654096,舜竹园(银座商城),购物服务;专卖店;儿童用品店
32164,历下区,济南市,117.11463#36.69767,盛景家园-商住区,商务住宅;住宅区;住宅区
32165,历下区,济南市,117.120861#36.683281,中铁财智中心3(东南门),通行设施;建筑物门;建筑物门
32166,历下区,济南市,117.114742#36.672956,凯达汽修,汽车维修;汽车维修;汽车维修
32167,历下区,济南市,117.037223#36.6688,心圆心小饭桌,科教文化服务;培训机构;培训机构
32168,历下区,济南市,117.068072#36.657167,公共厕所,公共设施;公共厕所;公共厕所
32169,历下区,济南市,117.020478#36.658665,南券门巷21号楼,地名地址信息;门牌信息;楼栋号
32170,历下区,济南市,117.119099#36.685234,汇保车汇(崇华路),汽车服务;汽车服务相关;汽车服务相关
32171,历下区,济南市,117.148133#36.696412,济南广聚贤物资有限公司,公司企业;公司;公司
32172,历下区,济南市,117.03909#36.648758,畅听自然(千佛山店),医疗保健服务;医药保健销售店;医疗保健用品
32174,历下区,济南市,117.123412#36.680865,济南金华鹏科技有限公司,公司企业;公司;公司
32175,历下区,济南市,117.115718#36.675551,天地仁和酒店(东门),通行设施;临街院门;临街院门
32177,历下区,济南市,117.036827#36.661718,银座佳驿酒店(济南泺源大街店),住宿服务;宾馆酒店;经济型连锁酒店
32178,历下区,济南市,117.136843#36.676873,直快直慢(美莲广场),生活服务;维修站点;维修站点
32179,历下区,济南市,117.016775#36.660652,枫溪居,住宿服务;旅馆招待所;旅馆招待所
32180,历下区,济南市,117.044695#36.66102,济南诚基温馨小站酒店式公寓,住宿服务;住宿服务相关;住宿服务相关
32181,历下区,济南市,117.038239#36.666748,军强商务宾馆(泉城路世茂国际广场店),住宿服务;宾馆酒店;经济型连锁酒店
32182,历下区,济南市,117.069062#36.666424,解放路与闵子骞东路交叉口,地名地址信息;交通地名;路口名
32183,历下区,济南市,117.037838#36.653316,小高层,商务住宅;住宅区;住宅区
32184,历下区,济南市,117.042255#36.671426,青后小区三区9号1号楼,地名地址信息;门牌信息;楼栋号
32185,历下区,济南市,117.071093#36.663118,古贝造型,生活服务;美容美发店;美容美发店
32186,历下区,济南市,117.070845#36.639325,常青藤儿童美术,科教文化服务;科教文化场所;科教文化场所
32188,历下区,济南市,117.051072#36.647552,指舞者也吉他培训学校,科教文化服务;科教文化场所;科教文化场所
32189,历下区,济南市,117.024108#36.659545,正觉寺2区2号楼,地名地址信息;门牌信息;楼栋号
32190,历下区,济南市,117.114842#36.61987,鑫源山庄三区(西北门),通行设施;临街院门;临街院门
32191,历下区,济南市,117.047839#36.645678,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
32192,历下区,济南市,117.056701#36.666542,济南万恒达电子,公司企业;公司企业;公司企业
32193,历下区,济南市,117.098921#36.681521,淄川肉火烧,餐饮服务;中餐厅;特色/地方风味餐厅
32194,历下区,济南市,117.116755#36.654126,龙奥北路与龙奥西路交叉口,地名地址信息;交通地名;路口名
32195,历下区,济南市,117.129519#36.685987,凯茜专业皮肤管理会所,生活服务;美容美发店;美容美发店
32196,历下区,济南市,117.115294#36.685231,海信贤文世家1期,商务住宅;住宅区;住宅小区
32197,历下区,济南市,117.039579#36.663477,明德物业,公司企业;公司企业;公司企业
32198,历下区,济南市,117.027174#36.665007,尚泽半永久纹绣(恒隆店),生活服务;美容美发店;美容美发店
32199,历下区,济南市,117.08132#36.641068,黄金99景城1号停车场,交通设施服务;停车场;停车场相关
32200,历下区,济南市,117.032694#36.659033,朋友烧烤(对山街),餐饮服务;中餐厅;特色/地方风味餐厅
32201,历下区,济南市,117.02286#36.667455,贡茶(芙蓉街店),餐饮服务;冷饮店;冷饮店
32202,历下区,济南市,117.061386#36.666165,罗润中奥展饰,生活服务;生活服务场所;生活服务场所
32203,历下区,济南市,117.092206#36.663778,云壹阁停车场,交通设施服务;停车场;公共停车场
32204,历下区,济南市,117.068057#36.641734,美的中央空调,购物服务;家电电子卖场;家电电子卖场
32205,历下区,济南市,117.122213#36.682307,达芙妮(银座购物广场),购物服务;服装鞋帽皮具店;品牌鞋店
32206,历下区,济南市,117.124136#36.681344,丁豪广场(东北门),通行设施;建筑物门;建筑物门
32207,历下区,济南市,117.124746#36.680018,山东极飞信息技术有限公司,公司企业;公司企业;公司企业
32208,历下区,济南市,117.044#36.670237,大舜商务大厦停车场,交通设施服务;停车场;公共停车场
32209,历下区,济南市,117.031317#36.653259,归元五通宝减肥终点站,生活服务;生活服务场所;生活服务场所
32210,历下区,济南市,117.077449#36.654071,山东国际珠宝交易中心停车场,交通设施服务;停车场;公共停车场
32211,历下区,济南市,117.10904#36.657571,惠风和畅,购物服务;购物相关场所;购物相关场所
32212,历下区,济南市,117.047611#36.66594,历东商务大厦,商务住宅;楼宇;商务写字楼
32213,历下区,济南市,117.023079#36.667665,明河见影宫廷奶酪,餐饮服务;餐饮相关场所;餐饮相关
32214,历下区,济南市,117.02477#36.641495,山东东海汽车维修服务有限公司,汽车维修;汽车综合维修;汽车综合维修|公司企业;公司;公司
32215,历下区,济南市,117.055972#36.650214,骑士酒窖,购物服务;专卖店;烟酒专卖店
32216,历下区,济南市,117.039246#36.671347,大风车少儿托管中心,科教文化服务;培训机构;培训机构
32217,历下区,济南市,117.063994#36.659575,一流名剪,生活服务;美容美发店;美容美发店
32218,历下区,济南市,117.116597#36.665383,小五花餐饮联盟,餐饮服务;中餐厅;中餐厅
32219,历下区,济南市,117.111176#36.703411,贝尔启智,科教文化服务;培训机构;培训机构
32220,历下区,济南市,117.131364#36.680445,山东大学齐鲁医院东院区停车场,交通设施服务;停车场;公共停车场
32221,历下区,济南市,117.060179#36.666089,山东未之来文化传媒有限公司,科教文化服务;科教文化场所;科教文化场所
32222,历下区,济南市,117.126452#36.686768,停车场(会展路),交通设施服务;停车场;路边停车场
32223,历下区,济南市,117.061528#36.654083,公共厕所,公共设施;公共厕所;公共厕所
32224,历下区,济南市,117.020245#36.666087,停车场(泉城路街道办事处西南),交通设施服务;停车场;公共停车场
32225,历下区,济南市,117.063184#36.654708,溯时纪摄影工作室,生活服务;生活服务场所;生活服务场所
32226,历下区,济南市,117.132194#36.668427,黄金时代1区6号楼,地名地址信息;门牌信息;楼栋号
32227,历下区,济南市,117.124286#36.687873,盛世花苑停车场(出入口),交通设施服务;停车场;停车场出入口
32228,历下区,济南市,117.129921#36.691819,全峰快递,生活服务;物流速递;物流速递
32229,历下区,济南市,117.137202#36.676361,高新开发区舜华耳语花园花店,购物服务;专卖店;专营店
32230,历下区,济南市,117.107681#36.688503,天工尚品茶社,餐饮服务;餐饮相关场所;餐饮相关
32231,历下区,济南市,117.041883#36.654761,山东师范大学停车场(出入口),交通设施服务;停车场;停车场出入口
32232,历下区,济南市,117.044549#36.66328,济南MIlaW(00009620)公寓(颐正大厦-会议厅分店),住宿服务;住宿服务相关;住宿服务相关
32233,历下区,济南市,117.038135#36.676028,杨铭宇黄焖鸡米饭(东门店),餐饮服务;中餐厅;中餐厅
32234,历下区,济南市,117.095899#36.65652,中国泰益丰易经策划研究院,科教文化服务;科教文化场所;科教文化场所
32235,历下区,济南市,117.124858#36.651913,济南泰悦房地产开发有限公司,公司企业;公司;公司
32236,历下区,济南市,117.10129#36.656471,奥体金融中心A栋,地名地址信息;门牌信息;楼栋号
32237,历下区,济南市,117.054253#36.681732,济南致青春青年旅舍二店,住宿服务;住宿服务相关;住宿服务相关
32239,历下区,济南市,117.036162#36.677504,市产染病医院东湖门诊,医疗保健服务;综合医院;综合医院
32240,历下区,济南市,117.104429#36.688342,原来向北儿童摄影,生活服务;摄影冲印店;摄影冲印
32241,历下区,济南市,117.110208#36.688808,康虹路与正丰路交叉口,地名地址信息;交通地名;路口名
32242,历下区,济南市,117.055465#36.653146,瑞思学科英语(历下文东中心),科教文化服务;培训机构;培训机构
32243,历下区,济南市,117.080867#36.654775,彤德莱火锅(济南窑头店),餐饮服务;中餐厅;火锅店
32244,历下区,济南市,117.082317#36.641078,啤酒故事(黄金99店),购物服务;购物相关场所;购物相关场所
32245,历下区,济南市,117.043522#36.657817,宏泰小区6号楼,地名地址信息;门牌信息;楼栋号
32246,历下区,济南市,117.10922#36.693487,8千米深海鱼(济南店),购物服务;综合市场;水产海鲜市场
32247,历下区,济南市,117.124062#36.680952,馨漫园时尚动漫(丁豪广场),购物服务;服装鞋帽皮具店;品牌服装店
32248,历下区,济南市,117.029043#36.664133,世茂国际广场西座(出入口),通行设施;建筑物门;建筑物门
32249,历下区,济南市,117.097378#36.683776,朱迪兔艺术教育,科教文化服务;培训机构;培训机构
32250,历下区,济南市,117.092656#36.688486,远景便利店(华阳路),购物服务;便民商店/便利店;便民商店/便利店
32251,历下区,济南市,117.045044#36.6473,山东省输血研究所(西门),通行设施;临街院门;临街院门
32252,历下区,济南市,117.02431#36.653453,学天教育,科教文化服务;培训机构;培训机构
32253,历下区,济南市,117.09766#36.663599,TCS改色工厂,公司企业;公司企业;公司企业
32254,历下区,济南市,117.04349#36.677461,长盛小区南区二区(东北门),通行设施;临街院门;临街院门
32255,历下区,济南市,117.037353#36.649431,山东省法学会土地法学研究会,科教文化服务;科研机构;科研机构
32256,历下区,济南市,117.01899#36.663222,停车场(狮子口东街),交通设施服务;停车场;路边停车场
32257,历下区,济南市,117.043789#36.678527,海右商厦,商务住宅;楼宇;商务写字楼
32258,历下区,济南市,117.046966#36.654338,大圣主题·烧烤龙虾,餐饮服务;快餐厅;快餐厅
32259,历下区,济南市,117.071154#36.659165,济南市公安局公共交通分局第二派出所,政府机构及社会团体;公检法机构;公安警察
32260,历下区,济南市,117.029278#36.658578,原粮粥店(佛山路店),餐饮服务;中餐厅;中餐厅
32261,历下区,济南市,117.055815#36.672533,波司登,购物服务;服装鞋帽皮具店;品牌服装店
32262,历下区,济南市,117.068066#36.643695,济南市地税历下分局办税服务厅,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
32263,历下区,济南市,117.020873#36.663836,重庆鸡公煲(鞭指巷),餐饮服务;中餐厅;四川菜(川菜)
32264,历下区,济南市,117.082069#36.638069,金香缘过桥米线,餐饮服务;中餐厅;特色/地方风味餐厅
32266,历下区,济南市,117.039592#36.660472,美琪美容美发,生活服务;美容美发店;美容美发店
32268,历下区,济南市,117.032419#36.665863,欣彤美甲,生活服务;美容美发店;美容美发店
32269,历下区,济南市,117.114486#36.652535,中国建设银行山东省分行综合营业楼,商务住宅;楼宇;商务写字楼
32270,历下区,济南市,117.016349#36.666941,蓝石大厦停车场(出入口),交通设施服务;停车场;停车场出入口
32271,历下区,济南市,117.02418#36.657653,正觉寺小区二区12号楼,地名地址信息;门牌信息;楼栋号
32273,历下区,济南市,117.060074#36.660426,陈鹏推拿足疗,生活服务;洗浴推拿场所;洗浴推拿场所
32274,历下区,济南市,117.04539#36.67062,美得乐大酒店海洋之星自助餐厅,餐饮服务;外国餐厅;外国餐厅
32275,历下区,济南市,117.021479#36.658759,爱奉生鲜食品超市,购物服务;综合市场;农副产品市场
32276,历下区,济南市,117.114965#36.690031,微笑艺术蛋糕(康虹路店),餐饮服务;糕饼店;糕饼店
32277,历下区,济南市,117.044389#36.671151,北方国际珠宝玉石交易中心停车场,交通设施服务;停车场;公共停车场
32278,历下区,济南市,117.04851#36.65514,电影洗印厂79号院,商务住宅;住宅区;住宅区
32279,历下区,济南市,117.110401#36.681739,济南德品实验室设备有限公司,公司企业;公司;公司
32280,历下区,济南市,117.067211#36.643245,济南市历下区行政审批服务大厅,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
32281,历下区,济南市,117.061111#36.657903,北京沁仁堂济南第二生活馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所
32282,历下区,济南市,117.123748#36.685919,堤曼可苏烘焙(会展中心店),餐饮服务;糕饼店;糕饼店
32283,历下区,济南市,117.021284#36.665611,百合鲜花店(泰府广场分店),购物服务;花鸟鱼虫市场;花卉市场
32284,历下区,济南市,117.129902#36.677344,济南华汉电气科技有限公司,公司企业;公司;公司
